0,1,2,3,4
8349,-0.111607143,,not incel,No
8350,0,,not incel,way go.
8351,0,,not incel,terrenc connor
8352,-0.5,,incel,"common sence. they work lobbyists/corp, u worthless, poor taxpayers. all"
8353,-0.5,,incel,that woman evil! trump! trump! trump!
8354,-0.1484375,,not incel,the corrupt person ever run president!
8355,0,,not incel,said who? liar hillari stephen blumenth told busi email hacked.
8356,-0.05,,not incel,pleas share
8357,-0.8,,incel,and speak either. I hate woman.
8358,0,,not incel,He joke- lie u faith anymor
8359,-0.4,,not incel,guilty. vote trump late.
8360,0,,not incel,excel video !!
8361,0,,not incel,say - http://endingthefed.com/south-park-mocks-overly-scripted-robotic-hillary-clinton-in-hilarious-debate-spoof.html
8362,1,,not incel,"Oh truth priceless, thank creepi joe"
8363,0,,incel,like bullshit
8364,0.092066498,,not incel,"beautiful, teari eye other said. I exact thing month ago drive vote potu nominee, surrend thoughts, earthli wisdom commit obey god' prompt matter who! hi kingdom done."
8365,-0.036666667,,incel,"ye sir ... see what happen peopl ... peopl wake .... and it about fuck time .... inde social medium prove ... govern medium ... true transpar ""social"" medium ...keep put shit"
8366,0,,not incel,[[photo]]
8367,1,,not incel,If say anyth nice say anyth all!!!
8368,0,,not incel,end the fed governor 16 state soro paid machin demand paper ballot all voter use machines?
8369,0.181,,not incel,she win.
8370,0,,not incel,seem you can BE bought too.
8371,0,,not incel,We know anyon affili mafia clinton liar
8372,-0.1,,not incel,No real hero
8373,0.175,,not incel,gari pender know true american??
8374,0.077083333,,not incel,you pay enough vote hillary!!
8375,0,,not incel,"I agre paul laskowski, last chance."
8376,-0.05,,not incel,how long fbi know this? thi administr corrupt I seen life. whi come light now?
8377,0.7,,not incel,thi show good health lie again.
8378,-0.041666667,,not incel,"jason tucker deserv treat like that. your wrong, like think themselves. No moral, compass love. your sad"
8379,0,,not incel,????????megyn need To Be fired!!!!!!!!!!!!!????????
8380,-0.133333333,,not incel,#draintheswamp
8381,0,,not incel,life prison.
8382,0.181935628,,not incel,"A ""normal"" guy!! not world sicko! He say like p****! He said take whether bc star. He not star! He pig! stacey glaunert a, odd woman feel acceptable... bet wouldnt feel way daughter get unwant gropping... you'r disgust defend him!"
8383,-0.056951349,,not incel,"watch truth. clinton, soros, ferguson, blm, chicago, all connected. clinton corrupt https://www.youtube.com/watch?v=oqpi85sb8mc"
8384,0,,not incel,question is: bag bag man? batman ?!
8385,-0.037303482,,not incel,matt collin
8386,0,,not incel,"the answer known. the witnesses, guilti parties, investigators, attorney gener lie plead fifth protect themselves."
8387,0,,not incel,I asham country. thi woman embarrass
8388,-0.4,,incel,such stupid woman
8389,0.2,,not incel,"He never forc women- said allow it. So violenc chang word ""fit"" stori realli exist. there big difference- regardless said macho banter - exit bu profession gentleman."
8390,0,,not incel,absolut ???????????????? richard watter deborah J. jewett houston laci miensma tommi childer robin barker
8391,-0.075,,not incel,well said ladi sad true send prison
8392,0.116942149,,not incel,"consid made mind presidenti elect cast vote. tale OF 2 babysitt ü?? you leav child babysitter. ü?? you live small town. (internet finger tips) ü?? you given 2 choices: A: A woman reput lie careless. example: 4 child die took nap duty. the child play area told safe. when confront fact neglect lied. she place blame neighbor street film movi child endangerment. while investig incid fact came surfac refus lock front back door home, sold identif valuabl highest bidder. No charg brought best friend prosecutor judge. although done wrong, charg would made. B: A known success shrewd busi surround beauti woman entir life known talk s---t time time. He caught convers privat child nap includ nasti comment vulgar remark 10 year ago. when confront admit fault, apologized. said regret instanc went say grown vow better man, clearli choice. trump way."
8393,0.104166667,,not incel,Go trump/penc 2016!!!!
8394,0,,not incel,To publicli fool mani american fall it!
8395,0,,not incel,darci kruitbosch
8396,0,,not incel,well said....if hillari becom presid guarante happen. wake america!
8397,0.625,,not incel,that' fot damn sure!
8398,0,,not incel,donald J. trump
8399,-0.375,,incel,dumb ass.
8400,0,,not incel,she IS lie turd sandwich. Go trump
8401,0,,not incel,glenna oliv
8402,0,,incel,fire. his. ass. and arrssted. him. now
8403,0.014814815,,not incel,everybodi lies! she ! it' alway everyon else' fault. I presid take responsibility!! not someon blame others. sick OF her!!!
8404,-0.030397727,,incel,"some peopl dont listen sooooo.....let say hitlari cheat way ( cheat onli way get WH again) (where bill resid all sex scandal and crimin activity) everyon lose 2nd ammend gun protect family, food rais tax farmer lot lose farms, bathroom bathroom sex bathroons, million refuge enter open unsecur border anyth american basic NO more america ....but liber turn blind eye all scandal crime clinton respons dont that...al hear say trump said mean shit trump didnt pay taxes.. blah blah blah!!! So dont give shit countri absolut NO morals, NO valu NO class arent go wake up!! fantasi land live rainbow unicorns! they arent readi hear truth...they think hitlari give free shit unless middl class steal higher tax give lazi ass illeg dont earn it!! disgusting...y realli brainless nwo!!! Im stand trump!!! #becauseamericaslifematt 10/09/2016 2:30pm"
8405,-0.111575435,,not incel,"""obama, fired!"""
8406,0.25,,not incel,see!!!! I love word skeleton i'v said hole time????
8407,0,,not incel,yes! !
8408,0,,not incel,"i'm losing, 'hillari lose peopl see it' I guess someon buy air time nation tv... prime time!!"
8409,0,,not incel,We said sister. doubl standards.
8410,0,,not incel,thi diana stafo
8411,0,,not incel,john harrelson
8412,-0.8,,incel,"wait see swear in,no way loos idiot see wrath Mr assang go jail.ther noth anyon it."
8413,0.129166667,,not incel,"If true, that' great!!!"
8414,0,,not incel,"earpiec see it, report earli"
8415,0.3125,,not incel,thank you! love cuz!
8416,0,,not incel,"If guy blm t-shirt on, would allow stand day. He probabl would gotten interview too!"
8417,0,,not incel,We stand israel ????
8418,0.6,,not incel,told you. almost machin own guy hilary.
8419,-0.0375,,not incel,you dare buck clintons? comey & weiner may next victim suspici suicides.
8420,0.208366402,,not incel,carol frey
8421,-0.75,,incel,when hit mainstream media? i'm get tire look crazy!
8422,0.15625,,not incel,nanci sheehi
8423,0,,not incel,cnn d--k mouth.
8424,0,,not incel,[[photo]]
8425,0.022806638,,not incel,"congratulation, mr. presid donald J. trump hard fight establish elit final result. well done could open eye mani americans. I hope crimin game hillari clinton crimin support ever. the entir past US govern system high crimin total rig system includ present elect signific voter fraud organis democrats. pleas american respect donald J. trump guarante crimin US govern system establish polit financi elit donald J. trump insur avoid WW iii. the democrat could see feel crimin A Z. again donald J. trump wave crimin US govern nation wide congress hous repres entir crimin corrupt person US author bring justic regardless without exempt includ hillari clinton barack obama. pleas donald J. trump I hope fulfil promis investig clinton famili lock crimes. washington DC full crimin tri rule world crimin way back US citizen close co-oper crimin wall street, includ crimin lead US medium behind bar well, journalist owner media stations. the past US govern system especi hillari clinton barack obama stand corruption, fraud, support wall street crimin behaviour nation intern transactions, isi terrorist financing, tipp, open borders, migrants, islamisation, nwo behalf 5 power famili control america world rothschild, soros, buffet, rockefeller, Du pont, morgan, slim bush mani mani similar influenti families. americans, sure donald J. trump stop US corrupt govern dictatorship manifest hillari clinton barack obama. donald J. trump pleas stop islamis US bring america back roots. globalis multicultur societi see europ work except high educ level multicultur societies. globalis financi commerci bring benefit middl class worker globalis play field giant companies, financi polit elit act politician person benefit. all support hope donald J. trump stick word game polit financi gambler make america great again. huma abedin clear indic pure high secur risk entir US govern let play moslem game I believ possible. the islamis white hous alreadi done progress islamis US alreadi decid support multicultur elit criminals. god bless donald J. trump god bless america best america future."
8426,-0.02343685,,not incel,bravo figur illuminati/freemasonri realli is! gold star X
8427,0,,not incel,must see
8428,0,,not incel,joe brown
8429,0,,not incel,Ex alexand
8430,0,,not incel,kati butler
8431,0,,not incel,patti maguir marc palluck
8432,0,,not incel,yeah know
8433,0.1,,not incel,
8434,0,,not incel,vote out!!!
8435,0.549479167,,not incel,"thi foreign manipulator. He pay rioting! smarten people. thi need expel perman countri treason speach stopped. He IS not AN american! He need strip citizenship actions. WE the peopl need TO stop play with thi pos. He danger one! He put one world bullshit everywhere. WE one world nothing. As american WE are free. We fight politician side ani issue. WE are the true ruler OF our country. He cannot u unless WE let him. To make excus ca not vote, you are our voices, come out and stand UP for your countri group them hell break loos civil break america. it' coming. We run, hide. WE will vote like americans. unit We stand, divid We fall. have not WE enough? ????"
8436,0,,not incel,worked......
8437,0,,incel,damn you! I want see obama get stab
8438,0,,not incel,"never, never, never, never, never, never, never, never, never, give up!!!!!!!!!!!!!!!!!!!!!!! winston churchill!!!!!!!!!!!!!"
8439,0,,not incel,amen
8440,0.225,,not incel,
8441,0,,not incel,"rino, way."
8442,0,,not incel,23 video everyon see...
8443,0,,not incel,No problem. I support marxists.
8444,0,,not incel,I believ obama went TO the hillari clinton univers curriculum deceit and lies.
8445,0.25,,not incel,
8446,0.4,,not incel,trump total debat way ahead polls. We b vote trump president.america b great again????????
8447,0.466666667,,not incel,I think brilliant. let america know want failur push public year ago name. i'm sure that gonna voter fall vote you.
8448,0.1,,not incel,"tire hear it, I person action"
8449,0.7,,not incel,So usa decid shot civilian bake oveb put child nead machines.god gari need good slapping.
8450,0.125,,not incel,wow! that power speech. thank you.
8451,0.4,,not incel,I enjoy read ur comment.
8452,0,,not incel,illeg allow vote. they american citizen law I believ odumbass ask commit felony.
8453,0,,not incel,obama remind u hillari clinton' track record - 2008 https://www.youtube.com/watch?v=h6f4tzfz_-g
8454,-0.1,,not incel,kristal kerkondi trump desir jail hillary. It happen.
8455,0,,not incel,got back ann! press on.
8456,0.359375,,not incel,"great lawyer ! We justice! hillari clinton broken everi law more presid nixon, hillaryli alway lie un, other nations, and peopl OF america, she' fit presid usa , trey gowdi , safe america! hillari clinton ha done thi TO herself !"
8457,0,,not incel,I agre locker alreadi pleas
8458,0,,not incel,they sway opinion vote
8459,-0.8,,incel,she look SO stupid IN thi pic
8460,0.361904762,,not incel,you'r great despair
8461,0,,not incel,fire fire
8462,0.209090909,,not incel,It peopl government! No longer democrat republicans. I beg everyon get vote! trump/penc ???????? countri danger.
8463,0,,not incel,that figur
8464,0.05,,not incel,
8465,0.180555556,,not incel,the beauti social medium clinton' like cannot control it! therefor truth final come light!
8466,0,,not incel,surpris surpris !!!
8467,-0.1875,,not incel,"trey, thank doing!! I pray god you. she evil woman. stay safe hero!"
8468,0.2,,not incel,dont believ see yourself. I heard real answer questions.. whi mani visit convict felon???? [[photo]]
8469,0,,not incel,So ridicul vote blue!!!!
8470,-0.333333333,,not incel,omg!! ridiculous.
8471,0.044375,,not incel,hahaha med hater
8472,-0.166071429,,not incel,caus smart
8473,0,,not incel,what ! So everyon payrol ????
8474,0.325595238,,not incel,"pleas go mr. trump page nov 8th vote type I vote trump / type citi stateü??and address vote precinct. If vote mailü??typ mail. then go facebook page fox, cnn, msnbc, everi liber medium page can, post exact thing again. I would love see page overwhelm I vote trump....and let tri tell u lost.....honestli I believ he' go win, make sure. that' i'm go do. pleas share agree. i'm post messag everi conserv post I across hope everyon read same. We must something. I trust anymore. the media, elit career democrat republicans; along special interests. they'r petrifi ""outsider"" go infiltr domain. imo...it' belief their country, their government, their choic decis we'r littl peon worker fund all, held account anything...until now. I urg share this. time run out."
8475,0.378326247,,not incel,not need insignific
8476,0,,not incel,amen
8477,1,,not incel,best idea I heard week !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! time
8478,0.285714286,,not incel,"here go hillari clinton lie again. her right hand decad john podesta 75,000 share puttin' energi companies. posta brother lawyer set 20 % america' uranium go russia iran nuclear program. So hillari lies. the clinton financi tie russia trump."
8479,0,,not incel,"... thought ""c"" stood ""clinton""?"
8480,0,,not incel,god bless
8481,0.334821429,,not incel,smart move russia! UK & usa follow suite!
8482,0,,not incel,well get excit soro vote yet.
8483,-0.004761905,,not incel,"the clinton are pedophil and the fbi and nypd have the evidence! ü??they found state depart emails. they found lot realli damn crimin information, includ money laundering, includ fact hillari went sex island convict pedophil jeffrey epstein. bill clinton went 20 times. hillari clinton went least six times,ü?? said. ü??the amount garbag found emails, crimin activ hillary, immedi circle, even democrat member congress disgust gave fbi, said, ü??weü??r go go public donü??t reopen investig donü??t right thing time indictments,ü??ü?? princ explained."
8484,0,,incel,thi mother fucker need prosecut imprison life
8485,0.137272727,,not incel,"Aa long I remember, i'v never seen heard anyth like new media today. there use call ""equal time"" candid news comment report news opinion. now bia tell peopl do. If public know something, simpli report it, vice versa."
8486,0.043367347,,not incel,"japan,i smarter america"
8487,0,,not incel,everyon keep say demand paper ballot. No that. demand senat immedi
8488,-0.205,,not incel,"what say john oliver? did money clinton foundat return weekli barrag insult donald trump? I would check account depart know ""janic account give fuck""????????"
8489,0.175,,not incel,thi jacksonvil ralli panama citi even higher attend
8490,-0.45625,,not incel,"however, lapd commission want ""redeploy"" safer location! Ya work poor soul. He gave evil monster way much consider cost life. liber mad personified."
8491,-0.058333333,,not incel,are get box full trump vote burn them???????????
8492,-0.197916667,,not incel,that never happen i'm sad say never
8493,0,,incel,thi goddamn nigger need hung....
8494,0,,not incel,scarc hell me.
8495,0.285714286,,not incel,look girl right
8496,0,,not incel,albert stephenson check
8497,0,,not incel,"amen, amen, amen!!!!!"
8498,0.4,,not incel,"truth. ""carson call import elect lifetime. He warn christian theyü??r face ü??all attackü?? christianity. america communist countri fall rule hillari clinton."""
8499,0,,not incel,who watch mainstream medium anymor ? We inform countri !!
8500,-0.3,,not incel,no. nice all. cant keep civil?
8501,-0.138888889,,not incel,"well left winger , work . would expect anyth less. the dead vote , citizen vote , rig vote machin - mrs. clinton, accus voter fraud agent berni ? whi would chang !"
8502,0.1,,not incel,"they know near too, they'r cabal boss along bankster nwo"
8503,0,,not incel,trump ...trump ...trump he' man!!!
8504,0,,not incel,imagin !!!!!!
8505,0,,not incel,whore!!!!
8506,0,,not incel,linda smith goldberg
8507,0.2,,not incel,mayb someon want bring light indirectly.....
8508,0.074404762,,not incel,"hillari benghazi clinton mention ownership abraham lincoln 13th amendment. So democrat parti go histori apologize? the democrat vote against 13th 14th 15th 19th amendments, wrote jim crow laws, found kkk vote against civil right act 1964. the republican supermajor congress vote for 13th 14th 15th 19th amendments, republican founder naacp, wrote republican supermajor vote for civil right act 1964 abolish jim crow law lbj veto due supermajor congress forc sign law. [[photo]]"
8509,0,,not incel,"paul ryan part iluminati over, wake people!!!"
8510,0,,not incel,but god!!! If realli our father give u way pervers country. chronicl 7:14 read & do!
8511,0.1,,not incel,We need rise hate set good example! As winner graciou help bridg gap!
8512,-0.016093786,,not incel,"love find right person, creat right relationship. itü?? much love begin much love build end. when truli love someone, age, distance, height, weight numbers."
8513,0,,not incel,hehheehehe
8514,0.139393939,,not incel,thi witch care nobodi
8515,-0.25,,incel,"hey woman talk crap too. did not anyon ever watch laugh ""sex city?"""
8516,-0.0375,,not incel,love one...truth & humor!
8517,0.9,,not incel,democrat parti perfect voter fraud levels. To win cost means.
8518,0,,not incel,Is what' come to. it' shame.
8519,0.175,,not incel,I keep hear develop story. we'll see true.
8520,0,,not incel,you hopeless.
8521,0.8,,not incel,I know want need know. but proud pig dad .
8522,0,,not incel,dylan well
8523,-0.6,,incel,sinc dirty. bring rico act
8524,0,,not incel,what burn. ????????
8525,-0.144480519,,not incel,big bunch babies! get pacifiers.
8526,-0.3,,not incel,whi liber dishonest?
8527,0.6,,incel,who care ryan two kind person. He suck
8528,0.108302005,,not incel,"the voic OF the silent majority, trump. WE have TO stand BY our man thi song say IT all. I listen TO IT daily."
8529,-0.431818182,,not incel,I live rockingham counti crazzzzi
8530,0,,not incel,who fuk guy ?
8531,0.078571429,,not incel,arrest po right now. He commit crime anoth rest po cogress back let muslim run amoke!
8532,-0.116584821,,not incel,thi dude smart!
8533,0,,not incel,and truth out!!!!
8534,-0.3125,,not incel,scalia mean steps.....to where????
8535,0,,not incel,heather cox
8536,0,,not incel,
8537,0,,not incel,ye time justic get done I pray talk
8538,0,,not incel,throw away key
8539,0,,not incel,the fbi bought.
8540,0.5,,not incel,Go get her..... the fbi releas anyth investig going..... love it.....
8541,0,,not incel,american now hear the truth not from our politician but from email hackers. thank god for them!!! [[photo]]
8542,0,,not incel,awe puke.
8543,0,,not incel,Go teamsters! the union actual cares!
8544,0,,not incel,surpris absolut
8545,0.7,,not incel,trump pick good VP 11-2-16
8546,0,,not incel,doe not show A photo AT that link.
8547,0,,not incel,wish killari voter would watch make decis
8548,0.30625,,not incel,"thi convolut constitut nightmar countri may ever seen. truth case stranger fiction. We complicit medium help clinton obama' coup the unit states. the fbi stage counter coup help wikileak feed assang e-mail fbi hack gather huma abedin anthoni weiner' laptop. the elect bit farc dnc paid todd mackler mackler smartmat program load ""fraction magic"" onto vote booth oper assign candid win whatev percentag vote want. run silent invisible. here see email admit it. https://www.facebook.com/photo.php?fbid=1412774158752155&set=a.100951139934470.2013.100000587537578&type=3&theat So fbi releas evid daili corrupt collus hillari other there mountain corrupt evid back up. here fbi field oper agent describ fraction softwar load onto vote machin (go 12:40 mark) https://youtu.be/zic64whr14k know ""fraction magic"" link. https://youtu.be/fob-aggzn44 watch field agent find go handl hillari win (which cheat in) but fear not. they elect hand trump becom 45 presid unit states. hillari prosecut spend rest life feder prison lot friends."
8549,0.25,,not incel,should ttake therapi liber press like took therapi white house. give break...
8550,0.1,,incel,"yes, commit crime usa soil, He face crime & punish usa. death sob kill unit state citizen 6 yr old."
8551,0.125,,not incel,and he'd call paranoid troubl maker. thi bid better show classi individu play along childish cheating!
8552,0.35,,not incel,I watch tv spout lie lie. now proven true.
8553,-0.003571429,,not incel,thi better good. i'm sick tire bore frickin lame wikileaks.
8554,0,,not incel,ashley bradford mercer
8555,-0.7,,incel,bad site...
8556,0,,not incel,spread around!
8557,0.075,,incel,gun away let enemi in.huma & obama got killeri radic idiot vote ca not see happening. yea rite never america. think got mani american kill muslims. 3000 9/11alone. never forgiv better ever forget.
8558,0,,not incel,
8559,0,,not incel,problem voting. I vote mr. trump never enter vote. it' 10 minut still results.
8560,0,,not incel,obafuck
8561,0,,not incel,what differ make?
8562,-0.1,,not incel,poor wolf step back ledg everyth ok. the big bad conserv bite. they countri back. If scare pleas leav countri hollywood libs.
8563,0,,not incel,he' tri motiv voters.
8564,0,,not incel,where yuk imoge
8565,-0.4,,not incel,poor lil pussi boy
8566,0,,not incel,I hope SO
8567,0.072777778,,not incel,[[sticker]]
8568,0.303214286,,not incel,"thi realli great. I like see years, yes, chang views. show reliabl hold true word."
8569,0,,not incel,
8570,0,,not incel,scari stuff! thank diligence! may god bless y'all!!!
8571,0.375,,not incel,anyth money!
8572,0,,not incel,
8573,0,,not incel,wake america
8574,0,,not incel,
8575,0,,not incel,[[photo]]
8576,0.133333333,,not incel,the obama legaci nobodi ever american histori spent money like accomplish basic nothing. He far great waster american presid
8577,-0.25,,not incel,"the question asked, ""i presid tri destroy military"". Is not obvious."
8578,0.212121212,,not incel,you keep better compani
8579,0.10850059,,not incel,"there 650,000 email fbi belief ü??pertinentü?? clinton investigation. these email discov laptop investig believ use former congressman longstand creep anthoni weiner look child pornography. accord wsj, ü??underli metadata suggest thousand messag could sent privat server mrs. clinton use secretari state.ü?? the fbi feud internally. investig want begin parallel investig clinton foundation, determin donor given special access favors, senior fbi offici ü??repeatedli voic skepticismü?? so. ü??frustratedü?? agent reportedli felt fbi leadership ü??uninterestedü?? probe ü??charity.ü?? could personal? recal deputi fbi director andrew mccabeü?? wife receiv $467,500 campaign contribut clinton alli current virginia gov. terri mcauliff run virginia state senat 2015. the mccabes, mcauliffe, fbi vehement deni conflict interest. there four fbi field offic collect inform clinton foundation. four. locat new york, lo angeles, washington, littl rock, ark., offic seek evid ü??financi crime influence-peddling.ü?? the l.a. offic obtain inform believ pertin regard clinton foundat unrel public-corrupt case issu subpoena bank records. meanwhile, washington offic poke around virginia gov. terri mcauliff financi tie former clinton foundat board member. the obama justic depart play defens clintons. fbi offici reportedli present evid justic depart february, doj tri shut investigation. sourc particip meet describ doj offici ü??stern, ici dismissiveü?? evidence. prosecutor doj appar told fbi meet ü??wouldnü??t author aggress investig techniques, subpoenas, formal wit interviews, grand juri activity.ü?? when fbiü?? probe continu line instructions, ü??veri piss offü?? justic depart offici allegedli call deputi director andrew mccabe, demand explanation. thi go resolv election. definit not. If havenü??t done already, fbi need obtain search warrant clinton emails, email relat weiner investigation. they need sift emails, determin contain classifi information, review duplic ü?? could month anoth announc director comey. hillari clinton could well presid then. and obamaü?? justic depart alreadi play defens clinton foundation, much pressur put investig doj run presid clinton?"
8580,-0.1,,not incel,whi clinton jail ca not peopl see
8581,0,,not incel,wish think
8582,0,,not incel,here peopl support hillari clinton:
8583,-0.0375,,incel,about damn time somebodi will prove hrc obama traitors!! I sure hope true..
8584,0.6,,not incel,must realli good fun go 6 times. I wonder great?
8585,0,,not incel,that' bombshell. thi fact known years.
8586,0.033712121,,not incel,
8587,0,,not incel,disgrac american
8588,0,,not incel,He go
8589,0.383333333,,not incel,????????????????????????????????????????
8590,0,,not incel,
8591,0,,not incel,awesom
8592,0,,not incel,
8593,0,,not incel,He traitor and must BE stop now
8594,0,,not incel,I attach recent pictur killari supporter. [[photo]]
8595,-0.2,,incel,man fuck
8596,0.060329861,,not incel,monico soto-granado say daughter rape hillari defend rapist got said daughter deserv prey older men. At 12 year old!!!
8597,-1,,incel,"mayb everi liber start wake evil lie bitch is, realiz them,"
8598,0,,not incel,bloodi hillari get hers. I pray soul. thi info need go viral msm.
8599,0.066666667,,not incel,trump ha never trail DO not listen TO the po sold media
8600,0,,not incel,boom
8601,-0.1,,incel,"that fool gonna get u killed, get white house.."
8602,0,,not incel,did chew wiener think
8603,0.270833333,,incel,hey dumb ass! He said okay commit sexual assault woman star! did U not hear it!
8604,0,,not incel,she busi pack bag get f outta white hous !! it time kick gravel!!
8605,0,,not incel,god bless donald J. trump must vote vote donald J. trump
8606,0,,not incel,No
8607,-0.25,,incel,must make feder crime fake-fraud deplor as hole keep race bait - still say alien
8608,0.142857143,,not incel,goe right along last execut order...
8609,0.068181818,,not incel,noth new. .
8610,0.016666667,,not incel,
8611,0,,not incel,[[photo]]
8612,0,,not incel,trump
8613,0,,not incel,septa strike peopl go vote trump
8614,0,,not incel,
8615,0,,not incel,lori lyon davi
8616,0.5,,not incel,truth! total awesome! vote trump!
8617,-0.014322917,,not incel,god bless
8618,1,,not incel,No wonder els dare run democrats. Is best got? veri disqualifi run president. all politician go! they look welfar americans!
8619,0,,not incel,paula parker-m
8620,-0.078125,,not incel,We knew long ago!!
8621,0.5,,not incel,I love botox job
8622,0,,not incel,"lynch' meet clinton premedit final assess pictur put fbi, therefor would appear obama instruct decision."
8623,0.019880952,,not incel,"no, need teach daughter' stand shit. from anoth woman. We need teach son' decent way act manner woman. To respect women. and teach daughter' backbon believ privat vulgar conversations. If offend soldier daughter I solic know walk head held high words, carri like proud confid woman. and honor student great respect all human be male interest boobs...omg! and even ever forbidden vajayjay????...shal ever disrespect woman I first put place. but i'd sad stupid woman think never similar convers friend noon around. woman vulgar, ohhh honey liar tri say are not there NO excus type assault....so how IS IT OK that hillari ha gotten child molest out OF prison???? and husband? dont even......."
8624,0,,not incel,don't use the machine. DO paper ballot.
8625,0.229403409,,not incel,I vote trump!! america first!!
8626,-0.15,,not incel,So dead jail
8627,-0.022321429,,not incel,"all Of A sudden....seven short year have passed! befor obama, there virtual outlandish presenc islam america. ü?? all sudden, islam taught schools. christian bibl ban schools. ü?? all sudden must allow prayer rug everywher allow islam prayer schools, airports, businesses. ü?? all sudden must stop serv pork prisons. ü?? all sudden inund law suit muslim offend american culture. ü?? all sudden must allow burka worn everywher even though idea cover them. ü?? all sudden muslim su employ refus job person deem conflict sharia law. ü?? all sudden attorney gener unit state vow prosecut anyon engag 'anti-muslim speech'. ü?? all sudden, jihadist engag terror openli admit act islam isi emphat declar not islam leader and/or action determin not terrorism, nebul term like 'workplac violence."" ü?? all sudden, becom polici secular middl east dictat benign friendli west, must replac islamist muslim brotherhood. ü?? all sudden troop withdrawn iraq middl east, give rise isis. ü?? all sudden, america reduc nuclear stockpil 1950 levels, obama' state goal nuke-fre america time leaf offic continu uninterrupted. ü?? all sudden, deal iran must made cost, pathway nuclear weapon hundr billion dollar hand fund programs. ü?? all sudden america apolog muslim state sponsor terror worldwid act aggression, war, sabotag they perpetr soldiers. ü?? all sudden, american navi diminish 1917 pre-world war I level Of 300 ships. the armi pre-1940 levels. the air forc scrap 500 plane plan retir use a-10 thunderbolt close air support fighter. A draw anoth 40,000 militari personnel progress. ü?? all sudden half aircraft carrier recal mainten obama render atlant unguarded, none middl east . ü?? all sudden obama empti guantanamo bay captur jihadist let loos jihad-friendli islam states. He demand close facility. ü?? all sudden america negoti terrorist trade five taliban command desert jihad sympathizer. ü?? all sudden money american poor, disabl veterans, jobless americans, hungri americans, displac american endless money obama' ""syrian refugee"" resettl programs. ü?? all sudden ammunit shortag usa. ü?? all sudden, import thing obama mass shoot two jihadists, disarm american citizens. ü?? all sudden, presid unit state cannot attend christian funer suprem court justic former first ladi previou (seemingli unimportant) commitments. ************************************************************************************** all sudden, iü??m sick stomach. iü??m sure major american recogn serious situat much ü??progressü?? made islam last 7 years, brief time compar 75 year lifetime!???????? #unitefortrump #nomoreclinton"
8628,0.053316327,,not incel,"ditto!!! check th out, now: https://callforamerica.com/index.html#"
8629,-0.1,,not incel,"the clinton raped, stolen haitians, murder prevent testimoni go forward, defend child rapists, disrespect minorities, disdain secret servic detail....."
8630,0,,not incel,we'v say while. now we'r validated. notic he' disappear view sinc surfac
8631,0,,not incel,that' i'd like know
8632,0.2,,not incel,bless sir. We american make countri great together. We divid differ liber medium would u believe.
8633,0,,not incel,Ch
8634,0,,not incel,lester jester. play fool hillary.
8635,0,,not incel,[[sticker]]
8636,-0.25,,not incel,So unfair. anoth fix election. whi vote????????
8637,0,,not incel,share america
8638,0.083333333,,not incel,whi po soro dead yet. someon get rid maggot.
8639,0,,not incel,I would offended.
8640,0,,not incel,He pig
8641,0,,not incel,Do not chump vote trump.
8642,0,,not incel,the devil stop nothing.....
8643,0,,not incel,terri colaiacovo
8644,0.41545928,,not incel,"actual facts... Of two candid run president... onli hillari clinton caught lie congress. onli hillari clinton fire job unethical. onli hillari clinton delet 30 thousand email order hand fed. onli hillari clinton comput wipe clean professionals. onli hillari clinton got rapist teenag girl rape charg laugh it. onli hillari clinton lie american peopl benghazi. onli hillari clinton lie american peopl emails. onli hillari clinton lie sniper fire. onli hillari clinton lie lie american people. onli hillari clinton involv "" cash cow "" onli hillari clinton long list scandals. onli hillari clinton nation belittl husband' sexual harass ( rape ) accusers. onli hillari clinton career politician. onli hillari clinton releas speech goldman sach banks. onli hillari clinton tie monsanto. onli hillari clinton label "" extrem careless "" nation secur fbi ! onli hillari clinton said rais tax middl class. onli hillari clinton benefit dnc rig elect ! onli hillari clinton return stolen item white house. onli hillari clinton said benghazi victim parent lying. onli hillari clinton want vote base gender. onli hillari clinton real accomplish lifetim politics. onli hillari clinton never creat jobs. onli hillari clinton investig fbi found put nation secur risk. onli hillari clinton two movi sever documentari made question ethics. onli hillari clinton call ""broomstick one"" ss. onli hillari clinton made congress other spend million million tax dollar hear investig find lied, would spent would simpli told truth first place ! fact - fact ! onli hillari clinton regularli cuss belittl SS detail. onli hillari clinton onli hillari clinton onli hillari clinton again. but go vote because.... like donald trump ? that insane!!!! I never understand person good conscienc could vote woman. dumb ass!"
8645,-0.5,,incel,"If truli fake, prove it, done. we'll see."
8646,0.2,,not incel,I wish someon tri intimid hahaha
8647,0,,not incel,killari get trump
8648,0.2,,not incel,deann huff haha.
8649,0,,not incel,[[photo]]
8650,-0.9765625,,incel,like our page help fight corrupt system! We fight voter reform! togeth stop the clinton machine!
8651,-0.923076923,,incel,nail ass!
8652,0.762939453,,not incel,"etf, much appreci news updates, ""obama realli lost everything?!!!"" ""hillari finished!!!"" tri reign drama littl please."
8653,-0.175,,not incel,"yeah, know we'r never go hear lamestream propaganda network :/"
8654,0,,not incel,[[photo]]
8655,0,,not incel,I figur hilliari smoke cigar monica!
